Name	Start Date	Location	External URL
International Conference on Ambient Intelligence in Health Care 2023	11/17/2023	Bhubaneswar, India	http://www.icaihc.soa.ac.in/
International Conference on System, Computation, Automation and Networking 2023	11/17/2023	Puducherry, India	http://www.icscan.in
25th Meeting of the Portuguese Section of the Audio Engineering Society	11/17/2023	Portalegre, Portugal	https://aes.org.pt/
Fourth IEEE UK&I YP Postgrad STEM Research Symposium	11/18/2023	Newcastle upon Tyne, United Kingdom	https://ieeeukiyp.org/4th_stem/
22nd Mexican International Conference on Artificial Intelligence 2023	11/13/2023	Mérida, Yucatán, Mexico	http://www.micai.org/2023/
XXV International Symposium on Computers in Education (SIIE)	11/16/2023	Setúbal, Portugal	https://eventos.ese.ips.pt/siie2023/
5.The West Of The East, The East Of The West Congress	11/17/2023	Gaziantep, Turkey	http://www.eastwestcongress.com/
25th IEEE International Multi Topic Conference	11/17/2023	Lahore, Pakistan	http://www.inmic.org.pk/2023
Annual International Conference on Emerging Research Areas: IEEE International Conference on Intelligent Systems AICERA: ICIS 2023	11/16/2023	Kanjirappally, India	https://aicera.in/2023/
5th IEEE PhD Colloquium on Emerging Domain Innovation and Technology for Society	11/17/2023	Bengaluru, India	https://www.phdedits.in/
International Conference on Management Research 2023	11/16/2023	Chennai, India	https://www.iitmicmr.com/
International Conference on Innovations in Engineering, Science and Technology for Sustainable Development	11/15/2023	Male', Maldives	https://icest.mnu.edu.mv/
5th International Conference on Sustainable Computing	11/16/2023	Jaipur, India	https://suscom.org.in/index.php
2023 Conference on the Mathematical Theory of Deep Neural Networks	11/16/2023	Baltimore, United States	https://deepmath-conference.com
8th International Conference on Innovative Technologies in Intelligent Systems & Industry Applications 2023	11/15/2023	Sydney, Australia	http://www.citisia.org
19th International Symposium on Medical Information Processing and Analysis	11/15/2023	Mexico City, Mexico	http://sipaim.org/
Vavuniya University International Research Conference 2023	11/17/2023	Vavuniya, Sri Lanka	https://vau.ac.lk/vuirc2023/
3. International Conference on Intelligent Transportation Systems	11/15/2023	Balıkesir, Turkey	https://itsc.bandirma.edu.tr/en/itsc
13th IEEE CASS Rio Grande do Sul Workshop	11/16/2023	Porto Alegre, Brazil	https://www.ufrgs.br/cassw/
International Conference on Media and Communication (ICMCconf2023)	11/16/2023	Hanoi, Vietnam	https://icmc.swin.edu.vn/
2nd National Conference on Chemical Technology	11/14/2023	Zaria, Nigeria	https://www.narictncct.ng/
34th Conference of Open Innovations Association FRUCT	11/15/2023	Riga, Latvia	http://www.fruct.org/conference34
The 3rd International Conference on Electrical, Computer and Energy Technologies	11/16/2023	Cape Town, South Africa	http://www.icecet.com
ICCAKM 2023: 4th International Conference on Computation, Automation and Knowledge Management	11/14/2023	Dubai, UAE	https://amity.edu/iccakm2023/
2nd ​International Research ​Symposium on Management 2023	11/16/2023	Mihintale, Sri Lanka	http://mgt.rjt.ac.lk/irsm2023/
2023 IEEE Virtual International Symposium on Technologies for Homeland Security	11/15/2023	Virtual, Virtual	http://ieee-hst.org
8th ACM SIGSPATIAL Student Research Competition	11/13/2023	Hamburg, Germany	https://sigspatial2023.sigspatial.org/competition/
AMIA NLP Working Group Pre-symposium 2023	11/11/2023	New Orleans, LA, United States	https://pittnail.github.io/AMIANLP2023/
FIRST SEMINAR ON ECOLOGY AND BIOTECHNOLOGY, IN MEDITERRANEAN ATMOSPHERE CLIMATE	11/14/2023	SETIF, Algeria	https://fsnv.univ-setif.dz/ISEBMCE/
Wayamba Conference in Management - 2023	10/25/2023	Kuliyapitiya, Sri Lanka	https://fbsf.wyb.ac.lk/wayacim/
2023 IEEE Asia Meeting on Environment and Electrical Engineering (EEE-AM)	11/13/2023	Hanoi, Vietnam	https://eeeam.net/eee-am-frontpage/eee-am-2023/
Mathematical Modeling and Simulation of Systems 2023	11/13/2023	Chernihiv, Ukraine	https://mods.stu.cn.ua/
5th Workshop on New Trends in Computational Intelligence and Applications	11/15/2023	Mérida, Yucatán, México	https://ciapp.bi-level.org/2023/
UCSF Radiology Imaging Research Symposium 2023	11/15/2023	San Francisco, USA	https://radiology.ucsf.edu/research/meetings/imaging-research-symposium
11th Croatian Computer Vision Workshop (CCVW 2023)	11/15/2023	Zagreb, Croatia	https://www.fer.unizg.hr/crv/ccvw2023
2023 IACP Annual Conference	10/23/2023	Tianjin, China	http://www.china-planning.org/alpha/
DoMS Research Symposium	11/15/2023	Chennai, India	http://www.doms.iitm.ac.in
The 3rd Conference on Asian Inclusive Smart Cities in the Post Covid-19 Arena: Malaysia’s Perspectives on Inclusiveness Smart Cities	11/13/2023	Kuala Lumpur, Malaysia	https://conference.iium.edu.my/aisc23/
Asian Conference on Machine Learning 2023	11/11/2023	İstanbul, Turkey	https://www.acml-conf.org/2023
XVIII Workshop de Visão Computacional	11/13/2023	São Paulo, Brasil	https://fei.edu.br/sites/wvc2023/
16th Workshop on Intelligent Learning Enviroments	11/13/2023	Merida, Mexico	https://wile.mozello.com/
XVI Workshop of Hybrid Intelligent Systems 2023	11/13/2023	Mérida, Yucatán, Mexico	https://hisworkshop.com.mx
The 32nd Annual Newfoundland Electrical and Computer Engineering Conference	11/14/2023	St. John's, Canada	https://necec.ieeenl.ca
Concurso de Teses e Dissertações do XVIII Workshop de Visão Computacional	11/13/2023	São Bernardo do Campo, Brazil	https://fei.edu.br/sites/wvc2023/
Smart Materials Conference	11/11/2023	Langkawi, Malaysia	http://www.ukm.my/pm-apsim
The 4th CSIG Chinese Conference on Media Forensics and Security	11/10/2023	Nanjing, China	https://conf.csig.org.cn/10361.html
The BioRED track BioCreative VIII Challenge and Workshop	11/11/2023	New Orleans, USA	https://biocreative.bioinformatics.udel.edu/tasks/biocreative-viii/track-1/
2023 MEDICAL TECHNOLOGIES CONGRESS	11/10/2023	Gazi Magusa, Turkish Republic of North Cyprus	https://tiptekno.net/2023/
2023 International Conference on Electric Vehicle and Vehicle Engineering	11/9/2023	Shenzhen, China	http://www.cevve.org
2023 4th International Conference on New Energy Research and Applications	11/9/2023	Singapore, Singapore	https://icnera.org/
Science Education for communities and territories	9/11/2023	Puerto Montt, Chile	http://www.schec.cl/congreso2023/
Coloquio Nacional de Estadística	11/9/2023	Medellin, Colombia	https://ciencias.medellin.unal.edu.co/eventos/coloquioestadistica/
III. International Istanbul Economics Research Conference	11/9/2023	Istanbul, Turkey	https://iierc.istanbul.edu.tr/en/_
The 12th International Conference on Awareness Science and Technology	11/8/2023	Taichung, Taiwan	https://icast-2023.github.io/index.html
Open University Research Sessions 2023	11/9/2023	Colombo, Sri Lanka	http://ours.ou.ac.lk
14th International Conference on Business and Information 2023	11/9/2023	Kelaniya, Sri Lanka	https://conf.kln.ac.lk/icbi/index.php
XXV Seminário Luso-Espanhol de Economia Empresarial	11/8/2023	Covilhã, Portugal	https://sleee2023.ubi.pt/
The Contribution of Mechanical Engineering in Energy Efficiency 2023	11/8/2023	Ploiesti, Romania	https://upg75.upg-ploiesti.ro/index.php/topics/cmeee/
International Conference on Applied Machine Learning and Data Analytics AMLDA 2023	11/9/2023	Lubeck, Germany	https://icamlda.org/pages2023/submission.html
11th International Conference in Software Engineering Research and Innovation - CONISOFT 2023	11/6/2023	Guanajuato, Mexico	https://conisoft.org/2023/
XIII UFABC Scientific Initiation Meeting, XVI UFABC Scientific Initiation Symposium and 18th USCS Scientific Initiation Congress	11/6/2023	Santo André, Brasil	https://encontroic.eventos.ufabc.edu.br/
XVI Jornadas de Ingeniería Telemática (Telematics Engineering Conference)	11/8/2023	Barcelona, Spain	https://jitel2023.salleurl.edu/home
Smart, Resilient & Sustainable Control and Information Systems 2023	11/8/2023	Ploiesti, Romania	https://upg75.upg-ploiesti.ro/index.php/topics/srscis/
Renewable Versus Fossil Fuels. Global Energy Perspectives 2023	11/8/2023	Ploiesti, Romania	https://upg75.upg-ploiesti.ro/index.php/topics/rvffgep/
5th International Conference on Control Systems, Mathematical Modeling, Automation and Energy Efficiency	11/8/2023	Lipetsk, Russia	https://summa.stu.lipetsk.ru/
15th International Conference on Intelligent Human-Computer Interaction	11/8/2023	Daegu, South Korea	http://micro.daegucvb.com/Main/?CID=780
International Conference On Experimental And Computational Mechanics In Engineering	11/8/2023	Banda Aceh, Indonesia	https://cmt3.research.microsoft.com/ICECME2023/Submission
Australasian Computer Music Conference 2023	9/9/2023	Parramatta/Sydney, Australia	https://www.une.edu.au/about-une/faculty-of-humanities-arts-social-sciences-and-education/hass/news-and-events/australasian-computer-music-conference-2023
36th Conference on Graphics, Patterns and Images - Workshop of Works in Progress	11/6/2023	Rio Grande, Brazil	http://sibgrapi.c3.furg.br/tracks-wip.html
36th Conference on Graphics, Patterns and Images - Workshop of Theses and Dissertations	11/6/2023	Rio Grande, RS, Brazil	http://sibgrapi.c3.furg.br/
23rd ICTer International Conference	11/8/2023	Colombo, Sri Lanka	https://www.icter.org/conference/
International Conference on Advanced Video and Signal-Based Surveillance	11/7/2023	Daegu, S.Korea	http://avss2023.org
SIBGRAPI 2023 - Conference on Graphics, Patterns and Images - Tutorials	11/6/2023	Rio Grande, Brazil	http://sibgrapi.c3.furg.br/tracks-tutorials.html
36th Conference on Graphics, Patterns and Images	11/6/2023	Rio Grande, Brazil	http://sibgrapi.c3.furg.br/
Young Scientists' Conference on Multidisciplinary Research (YSCMR-2023)	11/9/2023	Kandy, Sri Lanka	http://www.nifs.ac.lk/yscmr
Workshop on Securing the Social Sphere: AI and Cybersecurity Solutions	11/6/2023	Marrakesh, Morocco	https://sites.google.com/view/ai4sss/home
2nd International Workshop on Social Communication and Information Activity in Digital Humanities	11/9/2023	Lviv, Ukraine	http://skid.lpnu.ua/?page_id=220
Seventh Workshop on Advances in Argumentation in Artificial Intelligence	11/6/2023	Rome, Italy	https://sites.google.com/view/ai32023
2023 Academy of Latin American Business and Sustainability Studies	11/7/2023	Santo Domingo, Dominican Republic	http://www.albus.lat
VI Seminars on Microelectronics in Paraná	11/8/2023	Curitiba, Brazil	http://eletrica.ufpr.br/microeletronica
SIBGRAPI 2023 - Workshop of Undergraduate Works (WUW)	11/6/2023	Rio Grande, Brazil	http://sibgrapi.c3.furg.br/tracks-wuw.html
SIBGRAPI - Workshop of Industry Applications 2023	11/6/2023	Rio Grande, Brazil	http://sibgrapi.c3.furg.br/
The 24th International Society for Music Information Retrieval Conference	11/5/2023	Milan, Italy	https://ismir2023.ismir.net/
International Conference on Sustainable and Smart Engineering 2023	11/7/2023	Jakarta, Indonesia	https://engineering.binus.ac.id/incosse
INTERNATIONAL JASIN MULTIMEDIA & COMPUTER SCIENCE INVENTION AND INNOVATION EXHIBITION	6/15/2023	Malacca, Malaysia	https://jamcsiix.uitm.edu.my/
Artificial Intelligence between Reality and Expectation and its Sharia Applications	11/7/2023	Bechar, Algeria	https://site.ium.edu.so/Prelude-to-the-conference
The World Energy Storage Conference 2023	11/5/2023	Bradford, USA	http://www.wesc-conference.org
International Conference on Intelligent Education and Intelligent Research 2023	11/5/2023	Wuhan, China	https://www.ieir2023.org/
The first International Conference on Electrical Engineering and Advanced Technologies	11/5/2023	Batna, Algeria	https://iceeat.univ-batna2.dz/
18th IEEE International Conference on Emerging Technologies (ICET 2023)	11/6/2023	Peshawar, Pakistan	http://www.icet.org.pk/2023
Programming and Computer Software - Special Issue 2023	11/5/2023	CDMX, Mexico	http://conisoft.org
The 1st National Conference on Electronics, Electrical Engineering, Telecommunications, and Computer Vision	11/6/2023	Boumerdès, Algeria	https://igee2.univ-boumerdes.dz/C3ETCV_23/index.html
2nd AIIA Workshop on Artificial Intelligence for Cultural Heritage	11/6/2023	Rome, Italy	https://ai4ch.di.unito.it/
The 1st International Conferences on Applied Engineering, Science, Technology and Innovation	8/31/2023	Meulaboh, Indonesia	https://aesti.utu.ac.id/
2023 International Joint Conference on Civil and Marine Engineering	11/2/2023	Dalian, China	http://www.jccme.org
Privacy-preserving surveillance system workshop at AVSS2023	11/5/2023	Daegu, Republic of Korea	https://sites.google.com/g.postech.edu/ppss-avss23/home
History of Education Society 2023	11/1/2023	Atlanta, USA	http://www.historyofeducation.org
The 13th International Conference on Computer Engineering and Networks	11/3/2023	Wuxi, China	https://www.tocenet.org/
2023 IEEE Silchar Subsection Conference (SILCON)	11/3/2023	Silchar, India	http://ieeesilcon.org.in/
The Fourth International Conference on Power Data Science	11/4/2023	Shanghai, China	http://icpds.2023.dbw.org.cn/
3rd International Conference on Networking Systems of AI	11/4/2023	Xi'an, China	http://insai2023.ainsai.org/
INTERNATIONAL CONFERENCE ON TECHNOLOGY MANAGEMENT AND SOCIETAL APPLICATIONS	11/4/2023	Malle, Maldives	https://sites.google.com/dnares.in/tmsa/home?authuser=0
International Conference on Computational Intelligence	11/4/2023	Delhi, India	https://scrs.in/conference/icci2023
6th International Congress on Critical Debates in Social Sciences	11/4/2023	İzmir, Türkiye	https://iccdss.idu.edu.tr/
7th International Conference on Automation, Control Engineering & Computer Science (ACECS-2023)	11/3/2023	Hammamet, Tunisia	https://conf-event.com/ACECS/ACECS.html
Smart Industry, Technology and Environment	11/3/2023	Bizerte, Tunisia	https://site-conf.com/
International Conference on Innovative Technologies for Climate Change	11/3/2023	Sousse, Tunisia	https://intecc.ardi.tn/
Conférence Internationale sur les Energies Vertes et le Traitement des Eaux (EVE-2023)	11/4/2023	Sousse, Tunisia	https://www.conf-event.com/EVE.html
Conférence Internationale sur le Marketing Digital et le Management (MDM-2023)	11/4/2023	Sousse, Tunisia	http://www.conf-event.com/MDM.html
2023 5th International Joint Conference on Clean Energy and Smart Grid	11/2/2023	Nanning, China	http://www.ccesg.org
3rd IEEE International Conference on Automation in Manufacturing, Transportation and Logistics	11/2/2023	Wuhan, China	https://stle.whut.edu.cn/iCaMaL2023/
2023 8th IEEE International Conference on Network Intelligence and Digital Content	11/2/2023	Beijing, China	http://nidc2023.bupt.edu.cn/
